Date,Store_ID,Product_ID,Category,Units_Sold,Unit_Price,Revenue,Stock_On_Hand,Promotion_Flag
2023-06-13,S002,P017,Dairy,14,81.42,1139.88,129,0
2023-06-13,S002,P009,Bakery,8,27.0,216.0,132,0
2023-06-13,S002,P016,Bakery,12,92.49,1109.88,177,1
2023-06-13,S002,P019,Dairy,13,90.96,1182.48,244,1
2023-06-13,S002,P003,Beverages,5,90.9,454.5,240,0
2023-06-13,S002,P011,Bakery,16,71.79,1148.64,193,0
2023-06-13,S002,P020,Bakery,9,64.92,584.28,219,0
2023-06-13,S003,P014,Dairy,7,57.01,399.07,264,0
2023-06-13,S003,P020,Snacks,9,87.74,789.66,217,0
2023-06-13,S003,P002,Snacks,11,67.35,740.85,84,0
2023-06-13,S003,P008,Dairy,11,43.38,477.18,293,0
2023-06-13,S003,P016,Dairy,10,53.6,536.0,278,0
2023-06-13,S003,P010,Beverages,11,93.08,1023.88,56,1
2023-06-13,S004,P007,Snacks,6,82.83,496.98,51,0
2023-06-13,S004,P017,Dairy,10,87.91,879.1,292,0
2023-06-13,S004,P002,Bakery,10,37.44,374.4,238,0
2023-06-13,S004,P011,Snacks,8,19.93,159.44,272,0
2023-06-13,S004,P012,Beverages,7,55.71,389.97,65,0
2023-06-13,S004,P020,Snacks,15,12.3,184.5,293,0
2023-06-13,S004,P006,Snacks,10,70.44,704.4,107,1
2023-06-13,S004,P014,Dairy,9,98.41,885.69,171,1
2023-06-13,S004,P015,Bakery,14,49.75,696.5,212,0
2023-06-13,S004,P001,Snacks,9,74.27,668.43,235,0
2023-06-13,S004,P003,Beverages,8,98.23,785.84,154,0
2023-06-13,S004,P018,Dairy,7,80.43,563.01,99,0
2023-06-13,S005,P006,Snacks,8,76.56,612.48,184,0
2023-06-13,S005,P012,Beverages,10,59.89,598.9,150,0
2023-06-13,S005,P011,Dairy,8,36.07,288.56,252,1
2023-06-13,S005,P020,Beverages,7,44.77,313.39,275,0
2023-06-13,S005,P009,Dairy,16,24.6,393.6,273,0
2023-06-13,S005,P019,Beverages,8,76.69,613.52,176,0
2023-06-13,S005,P002,Dairy,8,64.83,518.64,274,0
2023-06-13,S005,P010,Snacks,12,44.14,529.68,72,0
2023-06-13,S005,P013,Bakery,15,64.95,974.25,141,0
2023-06-13,S005,P014,Snacks,11,90.0,990.0,229,0
2023-06-13,S005,P007,Bakery,10,14.54,145.4,136,0
2023-06-13,S005,P018,Beverages,6,84.52,507.12,276,0
2023-06-13,S005,P003,Dairy,8,98.52,788.16,107,1
2023-06-13,S005,P016,Bakery,15,86.57,1298.55,270,1
2023-06-14,S001,P003,Bakery,9,91.81,826.29,92,0
2023-06-14,S001,P016,Dairy,7,10.22,71.54,121,0
2023-06-14,S001,P006,Snacks,8,52.57,420.56,134,0
2023-06-14,S001,P005,Snacks,6,26.33,157.98,172,0
2023-06-14,S001,P019,Bakery,8,15.1,120.8,213,0
2023-06-14,S001,P010,Bakery,9,26.6,239.4,69,0
2023-06-14,S001,P007,Bakery,13,16.61,215.93,282,1
2023-06-14,S001,P001,Bakery,10,30.02,300.2,185,0
2023-06-14,S001,P004,Beverages,10,97.45,974.5,63,1
2023-06-14,S001,P020,Bakery,7,45.75,320.25,144,1
2023-06-14,S001,P009,Bakery,7,66.86,468.02,255,1
2023-06-14,S001,P008,Bakery,13,48.24,627.12,265,0
2023-06-14,S002,P019,Bakery,11,83.94,923.34,186,0
2023-06-14,S002,P015,Bakery,11,97.52,1072.72,183,0
2023-06-14,S002,P011,Bakery,9,87.53,787.77,134,0
2023-06-14,S002,P005,Snacks,7,95.43,668.01,151,0
2023-06-14,S002,P006,Bakery,13,49.51,643.63,267,0
2023-06-14,S002,P008,Dairy,13,50.25,653.25,200,0
2023-06-14,S003,P014,Bakery,10,82.25,822.5,283,0
2023-06-14,S003,P020,Snacks,10,71.44,714.4,237,0
2023-06-14,S003,P003,Snacks,8,40.76,326.08,282,0
2023-06-14,S003,P005,Dairy,8,70.73,565.84,105,0
2023-06-14,S003,P010,Bakery,10,79.2,792.0,233,0
2023-06-14,S003,P001,Bakery,10,76.44,764.4,53,0
2023-06-14,S003,P015,Beverages,11,87.17,958.87,101,0
2023-06-14,S003,P013,Snacks,8,84.87,678.96,275,0
2023-06-14,S003,P007,Dairy,8,61.95,495.6,104,0
2023-06-14,S004,P016,Dairy,7,49.02,343.14,129,0
2023-06-14,S004,P011,Beverages,10,69.75,697.5,280,0
2023-06-14,S004,P002,Beverages,11,16.7,183.7,60,0
2023-06-14,S004,P004,Bakery,9,56.59,509.31,170,0
2023-06-14,S004,P001,Snacks,10,11.84,118.4,151,0
2023-06-14,S004,P012,Snacks,11,31.11,342.21,230,1
2023-06-14,S004,P006,Dairy,11,28.38,312.18,263,0
2023-06-14,S004,P007,Beverages,12,95.96,1151.52,74,0
2023-06-14,S004,P009,Bakery,13,83.17,1081.21,162,0
2023-06-14,S004,P015,Bakery,11,34.17,375.87,218,0
2023-06-14,S005,P014,Dairy,6,72.03,432.18,153,0
2023-06-14,S005,P004,Snacks,10,71.58,715.8,104,0
2023-06-14,S005,P018,Bakery,12,44.54,534.48,87,0
2023-06-14,S005,P012,Snacks,7,96.8,677.6,79,0
2023-06-14,S005,P001,Dairy,11,34.58,380.38,231,0
2023-06-15,S001,P001,Beverages,6,16.46,98.76,111,0
2023-06-15,S001,P004,Beverages,13,91.35,1187.55,122,0
2023-06-15,S001,P013,Beverages,8,73.41,587.28,100,1
2023-06-15,S001,P010,Dairy,8,27.04,216.32,118,0
2023-06-15,S001,P006,Beverages,15,63.0,945.0,218,1
2023-06-15,S001,P012,Bakery,8,25.57,204.56,83,1
2023-06-15,S002,P002,Dairy,12,32.16,385.92,179,0
2023-06-15,S002,P020,Bakery,10,16.89,168.9,51,0
2023-06-15,S002,P015,Snacks,12,79.9,958.8,227,0
2023-06-15,S002,P003,Bakery,9,14.82,133.38,275,0
2023-06-15,S002,P008,Beverages,7,17.55,122.85,284,0
2023-06-15,S002,P013,Dairy,6,75.87,455.22,292,0
2023-06-15,S003,P002,Beverages,8,88.66,709.28,273,0
2023-06-15,S003,P003,Dairy,11,87.56,963.16,108,0
2023-06-15,S003,P004,Beverages,6,17.07,102.42,166,0
2023-06-15,S003,P008,Bakery,10,19.2,192.0,74,0
2023-06-15,S003,P015,Beverages,13,77.36,1005.68,169,0
2023-06-15,S003,P007,Bakery,19,81.55,1549.45,192,0
2023-06-15,S003,P016,Dairy,6,13.34,80.04,297,1
2023-06-15,S003,P018,Snacks,4,28.27,113.08,124,0
2023-06-15,S003,P014,Dairy,18,83.2,1497.6,75,0
2023-06-15,S003,P011,Beverages,10,64.77,647.7,135,1
2023-06-15,S004,P018,Dairy,11,76.29,839.19,234,0
2023-06-15,S004,P005,Beverages,6,87.44,524.64,285,0
2023-06-15,S004,P008,Bakery,11,34.72,381.92,239,0
2023-06-15,S004,P016,Snacks,10,35.24,352.4,144,0
2023-06-15,S004,P004,Snacks,6,34.71,208.26,78,0
2023-06-15,S004,P014,Snacks,7,85.74,600.18,57,0
2023-06-15,S005,P011,Bakery,7,95.49,668.43,289,0
2023-06-15,S005,P002,Bakery,14,67.97,951.58,253,0
2023-06-15,S005,P004,Dairy,9,48.6,437.4,107,1
2023-06-15,S005,P019,Snacks,7,76.31,534.17,279,1
2023-06-15,S005,P018,Snacks,8,14.22,113.76,286,0
2023-06-15,S005,P003,Beverages,15,14.39,215.85,182,0
2023-06-15,S005,P007,Dairy,8,54.28,434.24,131,0
2023-06-15,S005,P010,Bakery,6,88.63,531.78,130,1
2023-06-16,S001,P010,Dairy,9,39.61,356.49,131,0
2023-06-16,S001,P014,Beverages,13,43.61,566.93,135,1
2023-06-16,S001,P017,Snacks,9,83.0,747.0,76,0
2023-06-16,S001,P016,Snacks,13,22.92,297.96,213,0
2023-06-16,S001,P004,Bakery,15,16.9,253.5,107,1
2023-06-16,S001,P020,Dairy,11,85.16,936.76,230,1
2023-06-16,S001,P005,Snacks,10,84.8,848.0,197,0
2023-06-16,S002,P016,Bakery,11,65.18,716.98,74,0
2023-06-16,S002,P007,Bakery,6,49.54,297.24,282,0
2023-06-16,S002,P005,Beverages,10,18.41,184.1,132,0
2023-06-16,S002,P008,Snacks,11,14.18,155.98,236,0
2023-06-16,S002,P009,Dairy,8,46.26,370.08,114,0
2023-06-16,S002,P014,Dairy,7,43.71,305.97,213,0
2023-06-16,S002,P002,Dairy,12,85.26,1023.12,181,0
2023-06-16,S003,P020,Bakery,8,16.92,135.36,234,1
2023-06-16,S003,P005,Dairy,14,57.44,804.16,271,0
2023-06-16,S003,P018,Dairy,6,14.54,87.24,142,1
2023-06-16,S003,P016,Beverages,15,83.72,1255.8,59,0
2023-06-16,S003,P012,Dairy,11,49.63,545.93,88,0
2023-06-16,S003,P006,Snacks,10,23.5,235.0,160,0
2023-06-16,S003,P013,Dairy,8,77.72,621.76,278,0
2023-06-16,S003,P015,Dairy,9,62.88,565.92,244,0
2023-06-16,S003,P007,Snacks,13,17.24,224.12,248,0
2023-06-16,S003,P010,Bakery,11,74.13,815.43,116,0
2023-06-16,S003,P002,Beverages,5,72.52,362.6,194,0
2023-06-16,S003,P004,Snacks,14,99.02,1386.28,269,0
2023-06-16,S004,P009,Beverages,9,11.2,100.8,147,0
2023-06-16,S004,P003,Beverages,9,21.45,193.05,145,0
2023-06-16,S004,P018,Beverages,13,64.35,836.55,106,0
2023-06-16,S004,P010,Bakery,11,88.46,973.06,100,0
2023-06-16,S004,P011,Snacks,9,35.99,323.91,70,1
2023-06-16,S005,P008,Dairy,19,72.32,1374.08,68,0
2023-06-16,S005,P015,Dairy,7,55.83,390.81,212,0
2023-06-16,S005,P007,Beverages,16,39.02,624.32,263,1
2023-06-16,S005,P017,Dairy,11,66.08,726.88,221,0
2023-06-16,S005,P001,Dairy,11,44.72,491.92,246,0
2023-06-16,S005,P020,Snacks,9,93.46,841.14,161,1
2023-06-16,S005,P013,Dairy,10,62.21,622.1,154,0
2023-06-16,S005,P016,Bakery,6,82.06,492.36,77,0
2023-06-17,S001,P013,Snacks,10,15.93,159.3,189,0
2023-06-17,S001,P015,Beverages,17,75.3,1280.1,95,0
2023-06-17,S001,P007,Beverages,13,20.36,264.68,267,0
2023-06-17,S001,P018,Dairy,14,58.18,814.52,291,0
2023-06-17,S001,P003,Bakery,13,12.05,156.65,292,0
2023-06-17,S001,P010,Bakery,9,76.51,688.59,139,0
2023-06-17,S001,P014,Bakery,12,99.43,1193.16,219,1
2023-06-17,S001,P008,Snacks,7,86.72,607.04,210,0
2023-06-17,S002,P007,Bakery,13,11.93,155.09,231,0
2023-06-17,S002,P002,Beverages,4,35.66,142.64,294,1
2023-06-17,S002,P017,Dairy,12,68.82,825.84,267,1
2023-06-17,S002,P016,Bakery,14,35.97,503.58,170,1
2023-06-17,S002,P014,Beverages,12,28.22,338.64,101,0
2023-06-17,S002,P001,Dairy,13,40.0,520.0,100,0
2023-06-17,S002,P010,Beverages,6,41.81,250.86,284,1
2023-06-17,S002,P012,Bakery,15,78.9,1183.5,284,0
2023-06-17,S002,P020,Bakery,10,62.57,625.7,108,0
2023-06-17,S003,P007,Dairy,8,74.8,598.4,200,0
2023-06-17,S003,P010,Beverages,7,69.03,483.21,104,0
2023-06-17,S003,P011,Beverages,6,30.72,184.32,147,0
2023-06-17,S003,P006,Dairy,17,39.73,675.41,281,0
2023-06-17,S003,P016,Bakery,11,23.78,261.58,103,0
2023-06-17,S003,P009,Bakery,8,81.25,650.0,250,0
2023-06-17,S003,P008,Beverages,8,46.44,371.52,180,1
2023-06-17,S003,P015,Beverages,12,54.82,657.84,254,0
2023-06-17,S003,P017,Beverages,6,63.97,383.82,82,1
2023-06-17,S004,P005,Beverages,17,91.0,1547.0,65,0
2023-06-17,S004,P009,Snacks,11,14.18,155.98,112,1
2023-06-17,S004,P014,Bakery,13,78.95,1026.35,178,0
2023-06-17,S004,P011,Beverages,6,97.11,582.66,74,1
2023-06-17,S004,P017,Bakery,13,53.67,697.71,201,0
2023-06-17,S004,P008,Dairy,10,45.55,455.5,126,0
2023-06-17,S004,P015,Snacks,11,12.03,132.33,298,0
2023-06-17,S004,P016,Bakery,11,22.78,250.58,182,0
2023-06-17,S004,P012,Bakery,11,92.75,1020.25,197,0
2023-06-17,S004,P018,Snacks,7,88.68,620.76,256,0
2023-06-17,S004,P003,Snacks,11,73.44,807.84,249,0
2023-06-17,S004,P002,Dairy,8,52.35,418.8,279,0
2023-06-17,S004,P019,Snacks,6,14.57,87.42,236,0
2023-06-17,S005,P004,Dairy,12,84.44,1013.28,60,1
2023-06-17,S005,P008,Bakery,10,37.68,376.8,166,0
2023-06-17,S005,P019,Beverages,13,88.1,1145.3,207,0
2023-06-17,S005,P017,Snacks,6,29.0,174.0,207,0
2023-06-17,S005,P013,Snacks,13,92.66,1204.58,182,0
2023-06-17,S005,P011,Dairy,9,63.39,570.51,166,0
2023-06-17,S005,P020,Snacks,14,82.61,1156.54,199,0
2023-06-17,S005,P015,Snacks,16,38.6,617.6,147,1
2023-06-17,S005,P007,Bakery,14,87.43,1224.02,221,0
2023-06-17,S005,P005,Bakery,11,80.2,882.2,63,0
2023-06-18,S001,P007,Beverages,9,39.9,359.1,161,0
2023-06-18,S001,P014,Bakery,12,19.02,228.24,175,0
2023-06-18,S001,P018,Dairy,12,42.07,504.84,213,0
2023-06-18,S001,P006,Bakery,11,75.85,834.35,54,1
2023-06-18,S001,P013,Bakery,7,25.82,180.74,77,0
2023-06-18,S002,P003,Dairy,7,20.2,141.4,165,0
2023-06-18,S002,P012,Bakery,8,80.38,643.04,241,0
2023-06-18,S002,P014,Bakery,6,26.92,161.52,233,0
2023-06-18,S002,P010,Bakery,9,57.63,518.67,224,0
2023-06-18,S002,P001,Dairy,16,15.89,254.24,152,0
2023-06-18,S002,P018,Dairy,8,40.34,322.72,99,0
2023-06-18,S002,P015,Bakery,11,35.34,388.74,167,0
2023-06-18,S002,P009,Bakery,6,60.22,361.32,260,0
2023-06-18,S002,P004,Bakery,13,13.07,169.91,288,0
2023-06-18,S002,P017,Dairy,4,68.3,273.2,224,0
2023-06-18,S002,P011,Beverages,7,69.75,488.25,116,0
2023-06-18,S002,P007,Snacks,8,15.28,122.24,213,1
2023-06-18,S002,P002,Dairy,8,36.25,290.0,229,0
2023-06-18,S003,P008,Beverages,16,28.83,461.28,201,1
2023-06-18,S003,P005,Snacks,9,73.55,661.95,264,0
2023-06-18,S003,P002,Dairy,10,40.69,406.9,113,1
2023-06-18,S003,P007,Dairy,6,37.5,225.0,93,1
2023-06-18,S003,P012,Bakery,19,79.08,1502.52,243,1
2023-06-18,S003,P020,Dairy,14,53.0,742.0,87,0
2023-06-18,S003,P001,Beverages,14,69.11,967.54,224,0
2023-06-18,S003,P006,Snacks,14,54.35,760.9,183,0
2023-06-18,S003,P004,Beverages,6,52.24,313.44,255,1
2023-06-18,S003,P018,Bakery,12,29.31,351.72,96,0
2023-06-18,S003,P017,Snacks,7,20.3,142.1,190,0
2023-06-18,S003,P013,Snacks,14,28.6,400.4,72,0
2023-06-18,S003,P009,Snacks,13,48.2,626.6,187,1
2023-06-18,S003,P016,Dairy,7,99.75,698.25,73,0
2023-06-18,S004,P012,Dairy,9,34.73,312.57,211,0
2023-06-18,S004,P009,Snacks,12,62.22,746.64,82,0
2023-06-18,S004,P011,Dairy,12,62.05,744.6,133,0
2023-06-18,S004,P020,Bakery,14,25.92,362.88,183,0
2023-06-18,S004,P014,Bakery,9,40.05,360.45,112,0
2023-06-18,S004,P010,Beverages,10,97.8,978.0,75,1
2023-06-18,S005,P005,Bakery,13,13.11,170.43,123,0
2023-06-18,S005,P020,Bakery,10,99.71,997.1,86,0
2023-06-18,S005,P017,Dairy,13,81.32,1057.16,258,1
2023-06-18,S005,P016,Beverages,10,23.51,235.1,53,1
2023-06-18,S005,P001,Dairy,13,69.61,904.93,184,1
2023-06-18,S005,P003,Snacks,7,95.57,668.99,74,0
2023-06-18,S005,P011,Snacks,11,20.05,220.55,295,0
2023-06-18,S005,P006,Dairy,11,72.97,802.67,148,0
2023-06-18,S005,P012,Beverages,5,27.48,137.4,134,0
2023-06-18,S005,P002,Dairy,12,73.44,881.28,271,0
2023-06-19,S001,P011,Bakery,7,26.49,185.43,224,0
2023-06-19,S001,P007,Beverages,17,54.81,931.77,60,0
2023-06-19,S001,P015,Beverages,13,36.67,476.71,72,0
2023-06-19,S001,P020,Beverages,12,90.84,1090.08,266,1
2023-06-19,S001,P019,Beverages,11,11.66,128.26,265,0
2023-06-19,S001,P003,Dairy,15,80.94,1214.1,291,0
2023-06-19,S001,P010,Bakery,14,92.65,1297.1,154,0
2023-06-19,S001,P013,Dairy,13,84.62,1100.06,151,0
2023-06-19,S002,P004,Bakery,10,28.34,283.4,255,1
2023-06-19,S002,P018,Bakery,7,51.98,363.86,60,1
2023-06-19,S002,P019,Snacks,7,96.32,674.24,262,1
2023-06-19,S002,P008,Beverages,11,12.01,132.11,202,0
2023-06-19,S002,P017,Dairy,11,96.73,1064.03,246,0
2023-06-19,S002,P006,Bakery,13,10.58,137.54,260,0
2023-06-19,S002,P015,Snacks,11,57.8,635.8,197,0
2023-06-19,S002,P005,Beverages,3,94.39,283.17,225,0
2023-06-19,S002,P001,Dairy,7,55.81,390.67,135,0
2023-06-19,S002,P009,Dairy,11,43.02,473.22,137,0
2023-06-19,S002,P020,Dairy,10,36.04,360.4,96,0
2023-06-19,S002,P003,Snacks,8,82.99,663.92,163,0
2023-06-19,S003,P014,Beverages,10,21.35,213.5,190,0
2023-06-19,S003,P005,Snacks,7,26.1,182.7,291,0
2023-06-19,S003,P010,Snacks,7,58.26,407.82,241,1
2023-06-19,S003,P003,Beverages,11,40.65,447.15,171,1
2023-06-19,S003,P020,Bakery,9,18.39,165.51,266,0
2023-06-19,S004,P016,Dairy,8,55.08,440.64,146,0
2023-06-19,S004,P018,Dairy,12,77.64,931.68,91,0
2023-06-19,S004,P006,Dairy,12,73.94,887.28,67,0
2023-06-19,S004,P017,Snacks,5,39.6,198.0,100,0
2023-06-19,S004,P012,Dairy,10,36.21,362.1,51,1
2023-06-19,S004,P010,Bakery,12,96.21,1154.52,272,1
2023-06-19,S004,P002,Snacks,7,88.91,622.37,169,0
2023-06-19,S004,P019,Dairy,13,79.47,1033.11,134,0
2023-06-19,S004,P014,Bakery,11,58.91,648.01,146,0
2023-06-19,S005,P003,Snacks,12,15.38,184.56,238,0
2023-06-19,S005,P012,Snacks,10,44.24,442.4,64,0
2023-06-19,S005,P019,Dairy,13,67.1,872.3,183,0
2023-06-19,S005,P008,Dairy,10,47.22,472.2,235,1
2023-06-19,S005,P017,Snacks,11,60.52,665.72,218,0
2023-06-19,S005,P013,Bakery,15,89.36,1340.4,119,1
2023-06-19,S005,P005,Beverages,8,53.58,428.64,209,1
2023-06-19,S005,P015,Snacks,13,40.35,524.55,252,0
2023-06-19,S005,P010,Bakery,6,48.35,290.1,81,0
2023-06-20,S001,P019,Beverages,12,47.49,569.88,165,0
2023-06-20,S001,P011,Bakery,10,82.27,822.7,194,1
2023-06-20,S001,P002,Dairy,12,67.78,813.36,209,0
2023-06-20,S001,P007,Snacks,16,48.12,769.92,85,0
2023-06-20,S001,P013,Snacks,13,54.14,703.82,208,0
2023-06-20,S001,P001,Snacks,13,91.86,1194.18,246,0
2023-06-20,S001,P014,Bakery,9,78.98,710.82,239,0
2023-06-20,S001,P017,Beverages,5,83.44,417.2,162,0
2023-06-20,S002,P001,Snacks,10,93.06,930.6,270,0
2023-06-20,S002,P013,Snacks,8,34.75,278.0,131,0
2023-06-20,S002,P005,Snacks,7,88.15,617.05,254,0
2023-06-20,S002,P007,Bakery,9,34.97,314.73,269,0
2023-06-20,S002,P017,Beverages,7,40.12,280.84,209,0
2023-06-20,S002,P019,Beverages,11,38.17,419.87,119,0
2023-06-20,S002,P012,Snacks,10,61.84,618.4,74,0
2023-06-20,S002,P016,Dairy,9,42.91,386.19,191,0
2023-06-20,S002,P003,Snacks,6,89.48,536.88,225,0
2023-06-20,S002,P004,Bakery,9,48.12,433.08,95,0
2023-06-20,S002,P018,Beverages,10,90.32,903.2,275,0
2023-06-20,S003,P007,Bakery,13,44.46,577.98,131,0
2023-06-20,S003,P018,Bakery,12,70.99,851.88,243,0
2023-06-20,S003,P012,Snacks,10,48.71,487.1,282,0
2023-06-20,S003,P002,Dairy,7,51.51,360.57,299,0
2023-06-20,S003,P008,Dairy,13,46.88,609.44,90,0
2023-06-20,S003,P001,Snacks,6,17.4,104.4,138,1
2023-06-20,S004,P010,Dairy,7,79.04,553.28,232,0
2023-06-20,S004,P019,Bakery,15,20.4,306.0,219,0
2023-06-20,S004,P012,Bakery,14,47.22,661.08,129,0
2023-06-20,S004,P001,Bakery,9,74.49,670.41,56,0
2023-06-20,S004,P009,Dairy,10,78.86,788.6,203,0
2023-06-20,S004,P020,Bakery,14,21.93,307.02,91,0
2023-06-20,S004,P015,Snacks,14,17.93,251.02,119,1
2023-06-20,S004,P004,Snacks,5,18.51,92.55,248,0
2023-06-20,S004,P014,Snacks,9,32.62,293.58,189,0
2023-06-20,S004,P002,Dairy,9,74.63,671.67,201,0
2023-06-20,S004,P003,Snacks,8,85.98,687.84,158,0
2023-06-20,S004,P013,Beverages,9,40.89,368.01,148,0
2023-06-20,S004,P017,Snacks,11,47.13,518.43,266,0
2023-06-20,S005,P003,Bakery,9,81.86,736.74,124,1
2023-06-20,S005,P009,Dairy,8,81.0,648.0,61,0
2023-06-20,S005,P006,Beverages,11,34.85,383.35,96,0
2023-06-20,S005,P015,Snacks,9,14.06,126.54,196,0
2023-06-20,S005,P016,Dairy,16,22.49,359.84,240,1
2023-06-20,S005,P007,Snacks,12,82.39,988.68,55,0
2023-06-20,S005,P002,Bakery,11,24.78,272.58,138,1
2023-06-20,S005,P020,Snacks,19,27.04,513.76,246,1
2023-06-20,S005,P011,Dairy,9,20.36,183.24,216,0
2023-06-20,S005,P012,Beverages,9,84.65,761.85,235,1
2023-06-20,S005,P010,Beverages,7,94.94,664.58,156,0
2023-06-20,S005,P008,Bakery,8,84.91,679.28,111,0
2023-06-20,S005,P014,Snacks,10,50.03,500.3,123,0
2023-06-20,S005,P013,Bakery,12,72.86,874.32,268,0
2023-06-21,S001,P018,Dairy,7,80.87,566.09,234,0
2023-06-21,S001,P009,Beverages,3,53.87,161.61,104,0
2023-06-21,S001,P007,Snacks,9,13.4,120.6,273,1
2023-06-21,S001,P014,Dairy,13,38.99,506.87,198,0
2023-06-21,S001,P012,Snacks,10,24.12,241.2,114,0
2023-06-21,S001,P010,Beverages,10,47.21,472.1,202,0
2023-06-21,S001,P005,Beverages,9,66.98,602.82,259,1
2023-06-21,S001,P008,Dairy,3,86.94,260.82,129,0
2023-06-21,S001,P006,Snacks,9,75.76,681.84,279,0
2023-06-21,S001,P016,Beverages,8,76.84,614.72,298,0
2023-06-21,S002,P014,Bakery,10,69.3,693.0,287,1
2023-06-21,S002,P007,Dairy,8,60.25,482.0,284,1
2023-06-21,S002,P004,Bakery,10,11.63,116.3,102,0
2023-06-21,S002,P018,Dairy,10,18.96,189.6,243,0
2023-06-21,S002,P010,Dairy,14,73.32,1026.48,61,1
2023-06-21,S002,P013,Beverages,7,60.85,425.95,86,0
2023-06-21,S003,P009,Dairy,13,83.62,1087.06,294,1
2023-06-21,S003,P008,Beverages,9,76.69,690.21,134,0
2023-06-21,S003,P016,Dairy,7,62.89,440.23,121,0
2023-06-21,S003,P004,Dairy,5,61.65,308.25,184,0
2023-06-21,S003,P006,Dairy,8,62.91,503.28,146,0
2023-06-21,S003,P003,Dairy,10,33.79,337.9,230,0
2023-06-21,S003,P019,Snacks,9,84.65,761.85,216,1
2023-06-21,S003,P020,Dairy,8,26.16,209.28,80,0
2023-06-21,S003,P002,Snacks,9,75.4,678.6,244,1
2023-06-21,S003,P017,Snacks,9,77.58,698.22,205,0
2023-06-21,S003,P011,Snacks,6,66.44,398.64,75,0
2023-06-21,S003,P018,Beverages,7,63.76,446.32,181,0
2023-06-21,S004,P020,Bakery,10,10.14,101.4,90,0
2023-06-21,S004,P019,Dairy,8,21.02,168.16,291,0
2023-06-21,S004,P007,Snacks,14,95.61,1338.54,219,1
2023-06-21,S004,P010,Snacks,14,28.81,403.34,71,0
2023-06-21,S004,P005,Bakery,14,68.69,961.66,86,1
2023-06-21,S004,P001,Dairy,7,98.04,686.28,112,0
2023-06-21,S004,P009,Beverages,10,95.02,950.2,102,0
2023-06-21,S004,P002,Snacks,9,92.12,829.08,140,1
2023-06-21,S005,P020,Bakery,6,62.01,372.06,210,1
2023-06-21,S005,P006,Dairy,9,80.43,723.87,293,0
2023-06-21,S005,P013,Bakery,12,69.81,837.72,78,0
2023-06-21,S005,P002,Snacks,13,27.16,353.08,130,0
2023-06-21,S005,P012,Dairy,16,37.23,595.68,140,0
2023-06-22,S001,P011,Beverages,13,41.33,537.29,168,0
2023-06-22,S001,P003,Bakery,8,18.66,149.28,284,0
2023-06-22,S001,P019,Bakery,13,35.32,459.16,229,1
2023-06-22,S001,P014,Bakery,10,17.39,173.9,178,0
2023-06-22,S001,P006,Dairy,6,14.06,84.36,254,0
2023-06-22,S001,P016,Bakery,11,16.39,180.29,115,0
2023-06-22,S001,P012,Bakery,12,66.51,798.12,165,0
2023-06-22,S001,P001,Bakery,9,15.38,138.42,266,0
2023-06-22,S001,P007,Beverages,7,35.35,247.45,255,0
2023-06-22,S001,P015,Snacks,10,51.28,512.8,133,0
2023-06-22,S001,P020,Snacks,11,77.44,851.84,155,1
2023-06-22,S001,P009,Dairy,8,48.77,390.16,92,0
2023-06-22,S001,P004,Dairy,17,49.06,834.02,81,0
2023-06-22,S002,P001,Dairy,7,67.67,473.69,104,0
2023-06-22,S002,P016,Dairy,13,57.02,741.26,54,0
2023-06-22,S002,P002,Bakery,12,22.86,274.32,232,0
2023-06-22,S002,P004,Dairy,10,10.99,109.9,237,0
2023-06-22,S002,P011,Snacks,11,78.35,861.85,198,0
2023-06-22,S002,P010,Snacks,4,54.74,218.96,186,0
2023-06-22,S002,P007,Bakery,13,51.86,674.18,140,1
2023-06-22,S002,P006,Snacks,10,71.13,711.3,130,0
2023-06-22,S002,P018,Dairy,9,18.87,169.83,255,1
2023-06-22,S002,P012,Dairy,4,85.84,343.36,197,1
2023-06-22,S002,P003,Beverages,8,78.54,628.32,62,0
2023-06-22,S002,P009,Beverages,14,40.9,572.6,211,1
2023-06-22,S002,P019,Beverages,9,85.01,765.09,141,1
2023-06-22,S003,P006,Snacks,15,37.47,562.05,133,0
2023-06-22,S003,P008,Beverages,16,31.51,504.16,190,1
2023-06-22,S003,P018,Dairy,10,63.45,634.5,192,0
2023-06-22,S003,P003,Snacks,6,63.17,379.02,135,0
2023-06-22,S003,P009,Dairy,8,49.05,392.4,298,0
2023-06-22,S003,P014,Snacks,10,84.63,846.3,273,0
2023-06-22,S003,P015,Dairy,13,69.31,901.03,58,0
2023-06-22,S003,P020,Dairy,7,32.89,230.23,155,0
2023-06-22,S003,P017,Beverages,15,49.58,743.7,286,1
2023-06-22,S003,P013,Bakery,9,86.65,779.85,105,1
2023-06-22,S003,P005,Beverages,15,73.61,1104.15,106,1
2023-06-22,S003,P007,Snacks,9,70.26,632.34,244,0
2023-06-22,S004,P010,Dairy,12,40.48,485.76,188,0
2023-06-22,S004,P007,Beverages,9,57.87,520.83,198,0
2023-06-22,S004,P020,Dairy,13,38.25,497.25,244,0
2023-06-22,S004,P014,Bakery,8,23.51,188.08,177,0
2023-06-22,S004,P004,Bakery,6,94.96,569.76,244,1
2023-06-22,S004,P006,Beverages,8,89.62,716.96,222,0
2023-06-22,S004,P019,Snacks,10,52.29,522.9,268,0
